country,Code,date,tests,cases
Cuba,CUB,8-Apr-20,10725,396
Cuba,CUB,9-Apr-20,12023,457
Cuba,CUB,10-Apr-20,13162,515
Cuba,CUB,11-Apr-20,15057,564
Cuba,CUB,12-Apr-20,17133,620
Cuba,CUB,13-Apr-20,18767,669
Cuba,CUB,14-Apr-20,20451,726
Cuba,CUB,15-Apr-20,21837,766
Cuba,CUB,16-Apr-20,23317,814
Cuba,CUB,17-Apr-20,25212,862
Cuba,CUB,18-Apr-20,26982,923
Cuba,CUB,19-Apr-20,28598,986
Cuba,CUB,20-Apr-20,30416,1035
Cuba,CUB,21-Apr-20,32276,1087
Cuba,CUB,22-Apr-20,34243,1137
Cuba,CUB,23-Apr-20,36134,1189
Cuba,CUB,24-Apr-20,37991,1235
Cuba,CUB,25-Apr-20,39828,1285
Cuba,CUB,26-Apr-20,41651,1337
Cuba,CUB,27-Apr-20,43508,1369
Cuba,CUB,28-Apr-20,45344,1389
Cuba,CUB,29-Apr-20,47347,1437
Cuba,CUB,30-Apr-20,49409,1467
Cuba,CUB,1-May-20,51506,1501
Cuba,CUB,2-May-20,53545,1537
Cuba,CUB,3-May-20,55542,1611
Cuba,CUB,4-May-20,57711,1649
Cuba,CUB,5-May-20,59648,1668
Cuba,CUB,6-May-20,,1685
Cuba,CUB,7-May-20,,1703
Czech Republic,CZE,15-Mar-20,5068,214
Czech Republic,CZE,16-Mar-20,6302,298
Czech Republic,CZE,17-Mar-20,7664,344
Czech Republic,CZE,18-Mar-20,9402,434
Czech Republic,CZE,19-Mar-20,11619,522
Czech Republic,CZE,20-Mar-20,13704,694
Czech Republic,CZE,21-Mar-20,15584,904
Czech Republic,CZE,22-Mar-20,17377,995
Czech Republic,CZE,23-Mar-20,19624,1165
Czech Republic,CZE,24-Mar-20,22600,1236
Czech Republic,CZE,25-Mar-20,26698,1394
Czech Republic,CZE,26-Mar-20,31127,1654
Czech Republic,CZE,27-Mar-20,36374,2062
Czech Republic,CZE,28-Mar-20,40700,2279
Czech Republic,CZE,29-Mar-20,43498,2663
Czech Republic,CZE,30-Mar-20,48811,2829
Czech Republic,CZE,31-Mar-20,55017,3002
Czech Republic,CZE,1-Apr-20,60990,3308
Czech Republic,CZE,2-Apr-20,67281,3589
Czech Republic,CZE,3-Apr-20,74170,3858
Czech Republic,CZE,4-Apr-20,80304,4190
Czech Republic,CZE,5-Apr-20,85014,4472
Czech Republic,CZE,6-Apr-20,91247,4587
Czech Republic,CZE,7-Apr-20,98681,4822
Czech Republic,CZE,8-Apr-20,106845,5017
Czech Republic,CZE,9-Apr-20,114854,5312
Czech Republic,CZE,10-Apr-20,120285,5569
Czech Republic,CZE,11-Apr-20,125126,5732
Czech Republic,CZE,12-Apr-20,128359,5902
Czech Republic,CZE,13-Apr-20,131542,5991
Czech Republic,CZE,14-Apr-20,137672,6059
Czech Republic,CZE,15-Apr-20,146004,6141
Czech Republic,CZE,16-Apr-20,154307,6303
Czech Republic,CZE,17-Apr-20,162533,6433
Czech Republic,CZE,18-Apr-20,168096,6549
Czech Republic,CZE,19-Apr-20,172123,6654
Czech Republic,CZE,20-Apr-20,178617,6787
Czech Republic,CZE,21-Apr-20,186918,6914
Czech Republic,CZE,22-Apr-20,195733,7041
Czech Republic,CZE,23-Apr-20,203632,7136
Czech Republic,CZE,24-Apr-20,210761,7188
Czech Republic,CZE,25-Apr-20,215207,7273
Czech Republic,CZE,26-Apr-20,218588,7352
Czech Republic,CZE,27-Apr-20,226320,7404
Czech Republic,CZE,28-Apr-20,235065,7449
Czech Republic,CZE,29-Apr-20,242384,7504
Czech Republic,CZE,30-Apr-20,249644,7579
Czech Republic,CZE,1-May-20,253987,7682
Czech Republic,CZE,2-May-20,257881,7737
Czech Republic,CZE,3-May-20,261558,7755
Czech Republic,CZE,4-May-20,269103,7781
Czech Republic,CZE,5-May-20,278519,7819
Czech Republic,CZE,6-May-20,,7896
Czech Republic,CZE,7-May-20,,7974
Denmark,DNK,1-Apr-20,26776,2860
Denmark,DNK,2-Apr-20,29921,3107
Denmark,DNK,3-Apr-20,34388,3386
Denmark,DNK,4-Apr-20,39928,3757
Denmark,DNK,5-Apr-20,43734,4077
Denmark,DNK,6-Apr-20,46916,4369
Denmark,DNK,7-Apr-20,51544,4681
Denmark,DNK,8-Apr-20,57535,5071
Denmark,DNK,9-Apr-20,62210,5402
Denmark,DNK,10-Apr-20,64731,5635
Denmark,DNK,11-Apr-20,67771,5819
Denmark,DNK,12-Apr-20,70125,5996
Denmark,DNK,13-Apr-20,72099,6174
Denmark,DNK,14-Apr-20,73919,6318
Denmark,DNK,15-Apr-20,77712,6511
Denmark,DNK,16-Apr-20,82380,6681
Denmark,DNK,17-Apr-20,87024,6879
Denmark,DNK,18-Apr-20,91437,7073
Denmark,DNK,19-Apr-20,94277,7242
Denmark,DNK,20-Apr-20,96244,7384
Denmark,DNK,21-Apr-20,100543,7515
Denmark,DNK,22-Apr-20,108465,7695
Denmark,DNK,23-Apr-20,116621,7912
Denmark,DNK,24-Apr-20,125329,8073
Denmark,DNK,25-Apr-20,136738,8210
Denmark,DNK,26-Apr-20,146915,8445
Denmark,DNK,27-Apr-20,155810,8575
Denmark,DNK,28-Apr-20,,8698
Denmark,DNK,29-Apr-20,180062,8851
Denmark,DNK,30-Apr-20,193165,9008
Denmark,DNK,1-May-20,206576,9158
Denmark,DNK,2-May-20,221912,9311
Denmark,DNK,3-May-20,233799,9407
Denmark,DNK,4-May-20,244791,9523
Denmark,DNK,5-May-20,257738,9670
Denmark,DNK,6-May-20,270680,9821
Denmark,DNK,7-May-20,,9983
Ecuador,ECU,1-Apr-20,5591,2302
Ecuador,ECU,2-Apr-20,6302,2758
Ecuador,ECU,3-Apr-20,6656,3163
Ecuador,ECU,4-Apr-20,6834,3368
Ecuador,ECU,5-Apr-20,7249,3465
Ecuador,ECU,6-Apr-20,7590,3646
Ecuador,ECU,7-Apr-20,7951,3747
Ecuador,ECU,8-Apr-20,8658,3995
Ecuador,ECU,9-Apr-20,9639,4450
Ecuador,ECU,10-Apr-20,13657,4965
Ecuador,ECU,11-Apr-20,14201,7161
Ecuador,ECU,12-Apr-20,14584,7257
Ecuador,ECU,13-Apr-20,14826,7466
Ecuador,ECU,14-Apr-20,15098,7529
Ecuador,ECU,15-Apr-20,15614,7603
Ecuador,ECU,16-Apr-20,16137,7858
Ecuador,ECU,17-Apr-20,16525,8225
Ecuador,ECU,18-Apr-20,17513,8450
Ecuador,ECU,19-Apr-20,18433,9022
Ecuador,ECU,20-Apr-20,19860,9468
Ecuador,ECU,21-Apr-20,20480,10128
Ecuador,ECU,22-Apr-20,21607,10398
Ecuador,ECU,23-Apr-20,23383,10850
Ecuador,ECU,24-Apr-20,,11183
Ecuador,ECU,25-Apr-20,,11183
Ecuador,ECU,26-Apr-20,,11183
Ecuador,ECU,27-Apr-20,31134,22719
Ecuador,ECU,28-Apr-20,32460,23240
Ecuador,ECU,29-Apr-20,33684,24258
Ecuador,ECU,30-Apr-20,34347,24675
Ecuador,ECU,1-May-20,37061,24934
Ecuador,ECU,2-May-20,38924,26336
Ecuador,ECU,3-May-20,62437,27464
Ecuador,ECU,4-May-20,66160,29538
Ecuador,ECU,5-May-20,,31881
Ecuador,ECU,6-May-20,,31881
Ecuador,ECU,7-May-20,,29420
El Salvador,SLV,15-Apr-20,8333,159
El Salvador,SLV,16-Apr-20,9267,159
El Salvador,SLV,17-Apr-20,10191,164
El Salvador,SLV,18-Apr-20,11160,177
El Salvador,SLV,19-Apr-20,12210,190
El Salvador,SLV,20-Apr-20,13352,201
El Salvador,SLV,21-Apr-20,14375,218
El Salvador,SLV,22-Apr-20,15385,225
El Salvador,SLV,23-Apr-20,16418,237
El Salvador,SLV,24-Apr-20,,250
El Salvador,SLV,25-Apr-20,17423,261
El Salvador,SLV,26-Apr-20,20109,298
El Salvador,SLV,27-Apr-20,21364,298
El Salvador,SLV,28-Apr-20,,323
El Salvador,SLV,29-Apr-20,24057,345
El Salvador,SLV,30-Apr-20,,377
El Salvador,SLV,1-May-20,25492,424
El Salvador,SLV,2-May-20,28596,446
El Salvador,SLV,3-May-20,30387,446
El Salvador,SLV,4-May-20,32030,555
El Salvador,SLV,5-May-20,33628,587
El Salvador,SLV,6-May-20,,587
El Salvador,SLV,7-May-20,,695
Estonia,EST,15-Mar-20,1462,115
Estonia,EST,16-Mar-20,1767,171
Estonia,EST,17-Mar-20,1958,205
Estonia,EST,18-Mar-20,2497,225
Estonia,EST,19-Mar-20,2848,258
Estonia,EST,20-Mar-20,3240,267
Estonia,EST,21-Mar-20,3877,283
Estonia,EST,22-Mar-20,4037,306
Estonia,EST,23-Mar-20,4532,326
Estonia,EST,24-Mar-20,5935,352
Estonia,EST,25-Mar-20,6982,369
Estonia,EST,26-Mar-20,8121,404
Estonia,EST,27-Mar-20,9374,538
Estonia,EST,28-Mar-20,10409,575
Estonia,EST,29-Mar-20,11260,640
Estonia,EST,30-Mar-20,12413,679
Estonia,EST,31-Mar-20,14390,715
Estonia,EST,1-Apr-20,15762,745
Estonia,EST,2-Apr-20,18268,779
Estonia,EST,3-Apr-20,19800,858
Estonia,EST,4-Apr-20,20986,961
Estonia,EST,5-Apr-20,21845,1018
Estonia,EST,6-Apr-20,23524,1097
Estonia,EST,7-Apr-20,24797,1108
Estonia,EST,8-Apr-20,26402,1149
Estonia,EST,9-Apr-20,27868,1185
Estonia,EST,10-Apr-20,29438,1207
Estonia,EST,11-Apr-20,30333,1258
Estonia,EST,12-Apr-20,30742,1304
Estonia,EST,13-Apr-20,32250,1309
Estonia,EST,14-Apr-20,33956,1332
Estonia,EST,15-Apr-20,36007,1373
Estonia,EST,16-Apr-20,37579,1402
Estonia,EST,17-Apr-20,39596,1434
Estonia,EST,18-Apr-20,40318,1459
Estonia,EST,19-Apr-20,40917,1512
Estonia,EST,20-Apr-20,42204,1528
Estonia,EST,21-Apr-20,43624,1535
Estonia,EST,22-Apr-20,45169,1552
Estonia,EST,23-Apr-20,46268,1559
Estonia,EST,24-Apr-20,47319,1592
Estonia,EST,25-Apr-20,47922,1605
Estonia,EST,26-Apr-20,48391,1635
Estonia,EST,27-Apr-20,49500,1643
Estonia,EST,28-Apr-20,51170,1647
Estonia,EST,29-Apr-20,52730,1660
Estonia,EST,30-Apr-20,53757,1666
Estonia,EST,1-May-20,54451,1689
Estonia,EST,2-May-20,55185,1694
Estonia,EST,3-May-20,55762,1699
Estonia,EST,4-May-20,57414,1700
Estonia,EST,5-May-20,58955,1703
Estonia,EST,6-May-20,,1711
Estonia,EST,7-May-20,,1713
Ethiopia,ETH,14-Mar-20,,1
Ethiopia,ETH,15-Mar-20,,1
Ethiopia,ETH,16-Mar-20,,4
Ethiopia,ETH,17-Mar-20,79,5
Ethiopia,ETH,18-Mar-20,,5
Ethiopia,ETH,19-Mar-20,,6
Ethiopia,ETH,20-Mar-20,,7
Ethiopia,ETH,21-Mar-20,,9
Ethiopia,ETH,22-Mar-20,392,9
Ethiopia,ETH,23-Mar-20,,11
Ethiopia,ETH,24-Mar-20,,11
Ethiopia,ETH,25-Mar-20,576,11
Ethiopia,ETH,26-Mar-20,,12
Ethiopia,ETH,27-Mar-20,718,12
Ethiopia,ETH,28-Mar-20,,16
Ethiopia,ETH,29-Mar-20,,16
Ethiopia,ETH,30-Mar-20,,16
Ethiopia,ETH,31-Mar-20,1013,23
Ethiopia,ETH,1-Apr-20,1083,25
Ethiopia,ETH,2-Apr-20,,29
Ethiopia,ETH,3-Apr-20,1222,29
Ethiopia,ETH,4-Apr-20,,35
Ethiopia,ETH,5-Apr-20,1843,38
Ethiopia,ETH,6-Apr-20,2007,43
Ethiopia,ETH,7-Apr-20,2271,44
Ethiopia,ETH,8-Apr-20,2496,52
Ethiopia,ETH,9-Apr-20,2790,55
Ethiopia,ETH,10-Apr-20,,56
Ethiopia,ETH,11-Apr-20,,65
Ethiopia,ETH,12-Apr-20,3863,69
Ethiopia,ETH,13-Apr-20,4110,71
Ethiopia,ETH,14-Apr-20,4557,74
Ethiopia,ETH,15-Apr-20,4988,82
Ethiopia,ETH,16-Apr-20,5389,85
Ethiopia,ETH,17-Apr-20,,92
Ethiopia,ETH,18-Apr-20,,96
Ethiopia,ETH,19-Apr-20,,105
Ethiopia,ETH,20-Apr-20,,108
Ethiopia,ETH,21-Apr-20,8698,111
Ethiopia,ETH,22-Apr-20,,114
Ethiopia,ETH,23-Apr-20,10736,116
Ethiopia,ETH,24-Apr-20,11669,116
Ethiopia,ETH,25-Apr-20,12688,117
Ethiopia,ETH,26-Apr-20,,122
Ethiopia,ETH,27-Apr-20,14588,123
Ethiopia,ETH,28-Apr-20,15668,124
Ethiopia,ETH,29-Apr-20,16434,126
Ethiopia,ETH,30-Apr-20,17842,130
Ethiopia,ETH,1-May-20,,131
Ethiopia,ETH,2-May-20,,133
Ethiopia,ETH,3-May-20,,133
Ethiopia,ETH,4-May-20,24088,135
Ethiopia,ETH,5-May-20,,140
Ethiopia,ETH,6-May-20,26517,145
Ethiopia,ETH,7-May-20,,162
Finland,FIN,15-Mar-20,3154,210
Finland,FIN,16-Mar-20,3966,267
Finland,FIN,17-Mar-20,5083,272
Finland,FIN,18-Mar-20,6098,319
Finland,FIN,19-Mar-20,6874,369
Finland,FIN,20-Mar-20,8142,400
Finland,FIN,21-Mar-20,9737,450
Finland,FIN,22-Mar-20,10789,521
Finland,FIN,23-Mar-20,12108,626
Finland,FIN,24-Mar-20,13687,700
Finland,FIN,25-Mar-20,15536,792
Finland,FIN,26-Mar-20,17373,880
Finland,FIN,27-Mar-20,19378,958
Finland,FIN,28-Mar-20,20585,1025
Finland,FIN,29-Mar-20,21168,1218
Finland,FIN,30-Mar-20,22249,1218
Finland,FIN,31-Mar-20,23334,1313
Finland,FIN,1-Apr-20,24901,1384
Finland,FIN,2-Apr-20,27137,1446
Finland,FIN,3-Apr-20,28804,1518
Finland,FIN,4-Apr-20,32013,1615
Finland,FIN,5-Apr-20,33639,1882
Finland,FIN,6-Apr-20,35567,1927
Finland,FIN,7-Apr-20,37646,2176
Finland,FIN,8-Apr-20,40907,2308
Finland,FIN,9-Apr-20,43313,2487
Finland,FIN,10-Apr-20,46537,2605
Finland,FIN,11-Apr-20,47840,2769
Finland,FIN,12-Apr-20,49416,2905
Finland,FIN,13-Apr-20,50320,2974
Finland,FIN,14-Apr-20,51481,3064
Finland,FIN,15-Apr-20,53752,3161
Finland,FIN,16-Apr-20,57182,3237
Finland,FIN,17-Apr-20,59859,3369
Finland,FIN,18-Apr-20,63409,3489
Finland,FIN,19-Apr-20,65715,3681
Finland,FIN,20-Apr-20,67453,3783
Finland,FIN,21-Apr-20,70913,3868
Finland,FIN,22-Apr-20,74976,4014
Finland,FIN,23-Apr-20,78490,4129
Finland,FIN,24-Apr-20,82577,4284
Finland,FIN,25-Apr-20,85507,4395
Finland,FIN,26-Apr-20,87926,4475
Finland,FIN,27-Apr-20,90245,4576
Finland,FIN,28-Apr-20,93560,4695
Finland,FIN,29-Apr-20,97460,4740
Finland,FIN,30-Apr-20,101065,4906
Finland,FIN,1-May-20,103785,4995
Finland,FIN,2-May-20,105047,5051
Finland,FIN,3-May-20,106019,5179
Finland,FIN,4-May-20,107570,5254
Finland,FIN,5-May-20,108112,5327
Finland,FIN,6-May-20,,5412
Finland,FIN,7-May-20,,5573
France,FRA,25-Jan-20,,3
France,FRA,26-Jan-20,,3
France,FRA,27-Jan-20,,3
France,FRA,28-Jan-20,,3
France,FRA,29-Jan-20,,4
France,FRA,30-Jan-20,,5
France,FRA,31-Jan-20,,6
France,FRA,1-Feb-20,,6
France,FRA,2-Feb-20,,6
France,FRA,3-Feb-20,,6
France,FRA,4-Feb-20,,6
France,FRA,5-Feb-20,,6
France,FRA,6-Feb-20,,6
France,FRA,7-Feb-20,,6
France,FRA,8-Feb-20,,11
France,FRA,9-Feb-20,,11
France,FRA,10-Feb-20,,11
France,FRA,11-Feb-20,,11
France,FRA,12-Feb-20,,11
France,FRA,13-Feb-20,,11
France,FRA,14-Feb-20,,11
France,FRA,15-Feb-20,,11
France,FRA,16-Feb-20,,11
France,FRA,17-Feb-20,,12
France,FRA,18-Feb-20,,12
France,FRA,19-Feb-20,,12
France,FRA,20-Feb-20,,12
France,FRA,21-Feb-20,,12
France,FRA,22-Feb-20,,12
France,FRA,23-Feb-20,,12
France,FRA,24-Feb-20,31,12
France,FRA,25-Feb-20,146,12
France,FRA,26-Feb-20,412,14
France,FRA,27-Feb-20,851,17
France,FRA,28-Feb-20,1316,38
France,FRA,29-Feb-20,1902,57
France,FRA,1-Mar-20,2451,100
France,FRA,2-Mar-20,2887,130
France,FRA,3-Mar-20,3594,178
France,FRA,4-Mar-20,4803,212
France,FRA,5-Mar-20,6046,285
France,FRA,6-Mar-20,7695,423
France,FRA,7-Mar-20,9495,613
France,FRA,8-Mar-20,11071,716
France,FRA,9-Mar-20,12667,1126
France,FRA,10-Mar-20,15018,1412
France,FRA,11-Mar-20,,1784
France,FRA,12-Mar-20,,2281
France,FRA,13-Mar-20,,2876
France,FRA,14-Mar-20,,3661
France,FRA,15-Mar-20,36747,4499
France,FRA,16-Mar-20,,5423
France,FRA,17-Mar-20,,6633
France,FRA,18-Mar-20,,7730
France,FRA,19-Mar-20,,9134
France,FRA,20-Mar-20,,10995
France,FRA,21-Mar-20,,12612
France,FRA,22-Mar-20,,14459
France,FRA,23-Mar-20,,16018
France,FRA,24-Mar-20,107546,19856
France,FRA,25-Mar-20,,22302
France,FRA,26-Mar-20,,25233
France,FRA,27-Mar-20,,29155
France,FRA,28-Mar-20,,32964
France,FRA,29-Mar-20,,37575
France,FRA,30-Mar-20,,40174
France,FRA,31-Mar-20,224254,44550
France,FRA,1-Apr-20,,52128
France,FRA,2-Apr-20,,56989
France,FRA,3-Apr-20,,59105
France,FRA,4-Apr-20,,64338
France,FRA,5-Apr-20,,68605
France,FRA,6-Apr-20,,70478
France,FRA,7-Apr-20,333807,74390
France,FRA,8-Apr-20,,78167
France,FRA,9-Apr-20,,82048
France,FRA,10-Apr-20,,86334
France,FRA,11-Apr-20,,90676
France,FRA,12-Apr-20,,93790
France,FRA,13-Apr-20,,95403
France,FRA,14-Apr-20,463662,98076
France,FRA,15-Apr-20,,103573
France,FRA,16-Apr-20,,106206
France,FRA,17-Apr-20,,108847
France,FRA,18-Apr-20,,109252
France,FRA,19-Apr-20,,111821
France,FRA,20-Apr-20,,112606
France,FRA,21-Apr-20,595154,114657
France,FRA,22-Apr-20,,117324
France,FRA,23-Apr-20,,119151
France,FRA,24-Apr-20,,120804
France,FRA,25-Apr-20,,122577
France,FRA,26-Apr-20,,124114
France,FRA,27-Apr-20,,124575
France,FRA,28-Apr-20,724574,125770
France,FRA,29-Apr-20,,126835
France,FRA,30-Apr-20,,128442
France,FRA,1-May-20,,129581
France,FRA,2-May-20,,130185
France,FRA,3-May-20,,130979
France,FRA,4-May-20,,131287
France,FRA,5-May-20,,131863
France,FRA,6-May-20,,132967
France,FRA,7-May-20,,137150
Germany,DEU,1-Apr-20,,67366
Germany,DEU,2-Apr-20,,73522
Germany,DEU,3-Apr-20,,79696
Germany,DEU,4-Apr-20,,85778
Germany,DEU,5-Apr-20,1370655,91714
Germany,DEU,6-Apr-20,,95391
Germany,DEU,7-Apr-20,,99225
Germany,DEU,8-Apr-20,,103228
Germany,DEU,9-Apr-20,,108202
Germany,DEU,10-Apr-20,,113525
Germany,DEU,11-Apr-20,,117658
Germany,DEU,12-Apr-20,1749888,120479
Germany,DEU,13-Apr-20,,123016
Germany,DEU,14-Apr-20,,125098
Germany,DEU,15-Apr-20,,127584
Germany,DEU,16-Apr-20,,130450
Germany,DEU,17-Apr-20,,133830
Germany,DEU,18-Apr-20,,137439
Germany,DEU,19-Apr-20,2079915,139897
Germany,DEU,20-Apr-20,,141672
Germany,DEU,21-Apr-20,,143457
Germany,DEU,22-Apr-20,,145694
Germany,DEU,23-Apr-20,,148046
Germany,DEU,24-Apr-20,,150383
Germany,DEU,25-Apr-20,,152438
Germany,DEU,26-Apr-20,2437791,154175
Germany,DEU,27-Apr-20,,155193
Germany,DEU,28-Apr-20,,156337
Germany,DEU,29-Apr-20,,157641
Germany,DEU,30-Apr-20,,159119
Germany,DEU,1-May-20,,159119
Germany,DEU,2-May-20,,161703
Germany,DEU,3-May-20,2755770,162496
Germany,DEU,4-May-20,,163175
Germany,DEU,5-May-20,,163860
Germany,DEU,6-May-20,,164897
Germany,DEU,7-May-20,,166091
Ghana,GHA,15-Apr-20,,636
Ghana,GHA,16-Apr-20,,641
Ghana,GHA,17-Apr-20,,641
Ghana,GHA,18-Apr-20,60916,641
Ghana,GHA,19-Apr-20,68591,834
Ghana,GHA,20-Apr-20,88188,1042
Ghana,GHA,21-Apr-20,,1042
Ghana,GHA,22-Apr-20,,1042
Ghana,GHA,23-Apr-20,,1154
Ghana,GHA,24-Apr-20,,1154
Ghana,GHA,25-Apr-20,100622,1279
Ghana,GHA,26-Apr-20,,1279
Ghana,GHA,27-Apr-20,106090,1550
Ghana,GHA,28-Apr-20,113497,1550
Ghana,GHA,29-Apr-20,,1671
Ghana,GHA,30-Apr-20,,1671
Ghana,GHA,1-May-20,117049,2074
Ghana,GHA,2-May-20,129461,2074
Ghana,GHA,3-May-20,,2169
Ghana,GHA,4-May-20,,2169
Ghana,GHA,5-May-20,,2719
Ghana,GHA,6-May-20,,2719
Ghana,GHA,7-May-20,,3091
Gibraltar,GIB,20-Mar-20,,10
Gibraltar,GIB,21-Mar-20,,10
Gibraltar,GIB,22-Mar-20,,10
Gibraltar,GIB,23-Mar-20,,15
Gibraltar,GIB,24-Mar-20,,15
Gibraltar,GIB,25-Mar-20,,15
Gibraltar,GIB,26-Mar-20,,26
Gibraltar,GIB,27-Mar-20,,35
Gibraltar,GIB,28-Mar-20,,55
Gibraltar,GIB,29-Mar-20,,56
Gibraltar,GIB,30-Mar-20,,65
Gibraltar,GIB,31-Mar-20,,69
Gibraltar,GIB,1-Apr-20,,69
Gibraltar,GIB,2-Apr-20,,69
Gibraltar,GIB,3-Apr-20,,88
Gibraltar,GIB,4-Apr-20,,95
Gibraltar,GIB,5-Apr-20,,98
Gibraltar,GIB,6-Apr-20,,103
Gibraltar,GIB,7-Apr-20,,109
Gibraltar,GIB,8-Apr-20,,113
Gibraltar,GIB,9-Apr-20,,120
Gibraltar,GIB,10-Apr-20,,123
Gibraltar,GIB,11-Apr-20,,127
Gibraltar,GIB,12-Apr-20,,129
Gibraltar,GIB,13-Apr-20,,129
Gibraltar,GIB,14-Apr-20,,129
Gibraltar,GIB,15-Apr-20,,129
Gibraltar,GIB,16-Apr-20,,131
Gibraltar,GIB,17-Apr-20,,133
Gibraltar,GIB,18-Apr-20,,133
Gibraltar,GIB,19-Apr-20,,133
Gibraltar,GIB,20-Apr-20,,133
Gibraltar,GIB,21-Apr-20,,133
Gibraltar,GIB,22-Apr-20,,133
Gibraltar,GIB,23-Apr-20,,133
Gibraltar,GIB,24-Apr-20,,133
Gibraltar,GIB,25-Apr-20,,133
Gibraltar,GIB,26-Apr-20,,136
Gibraltar,GIB,27-Apr-20,,141
Gibraltar,GIB,28-Apr-20,,141
Gibraltar,GIB,29-Apr-20,,141
Gibraltar,GIB,30-Apr-20,,141
Gibraltar,GIB,1-May-20,,144
Gibraltar,GIB,2-May-20,,144
Gibraltar,GIB,3-May-20,,144
Gibraltar,GIB,4-May-20,,144
Gibraltar,GIB,5-May-20,,144
Gibraltar,GIB,6-May-20,,144
Gibraltar,GIB,7-May-20,,144
Greece,GRC,27-Feb-20,,1
Greece,GRC,28-Feb-20,,3
Greece,GRC,29-Feb-20,,4
Greece,GRC,1-Mar-20,,7
Greece,GRC,2-Mar-20,,7
Greece,GRC,3-Mar-20,570,
Greece,GRC,5-Mar-20,,10
Greece,GRC,6-Mar-20,,32
Greece,GRC,7-Mar-20,,45
Greece,GRC,8-Mar-20,,66
Greece,GRC,9-Mar-20,,73
Greece,GRC,10-Mar-20,,84
Greece,GRC,11-Mar-20,,90
Greece,GRC,12-Mar-20,2180,99
Greece,GRC,13-Mar-20,2700,133
Greece,GRC,14-Mar-20,3400,190
Greece,GRC,15-Mar-20,4000,228
Greece,GRC,16-Mar-20,4320,331
Greece,GRC,17-Mar-20,,352
Greece,GRC,18-Mar-20,6000,387
Greece,GRC,19-Mar-20,,418
Greece,GRC,20-Mar-20,,464
Greece,GRC,21-Mar-20,8000,495
Greece,GRC,22-Mar-20,,530
Greece,GRC,23-Mar-20,,624
Greece,GRC,24-Mar-20,,695
Greece,GRC,25-Mar-20,10000,743
Greece,GRC,26-Mar-20,,821
Greece,GRC,27-Mar-20,13477,892
Greece,GRC,28-Mar-20,14363,966
Greece,GRC,29-Mar-20,15151,1061
Greece,GRC,30-Mar-20,15961,1156
Greece,GRC,31-Mar-20,16732,1212
Greece,GRC,1-Apr-20,17350,1314
Greece,GRC,2-Apr-20,18844,1375
Greece,GRC,3-Apr-20,22437,1514
Greece,GRC,4-Apr-20,,1613
Greece,GRC,5-Apr-20,25453,1673
Greece,GRC,6-Apr-20,26193,1735
Greece,GRC,7-Apr-20,28584,1755
Greece,GRC,8-Apr-20,32528,1832
Greece,GRC,9-Apr-20,33634,1884
Greece,GRC,10-Apr-20,35432,1955
Greece,GRC,11-Apr-20,37344,2011
Greece,GRC,12-Apr-20,42261,2081
Greece,GRC,13-Apr-20,43417,2114
Greece,GRC,14-Apr-20,48798,2145
Greece,GRC,15-Apr-20,50771,2170
Greece,GRC,16-Apr-20,,2192
Greece,GRC,17-Apr-20,,2207
Greece,GRC,18-Apr-20,53290,2207
Greece,GRC,19-Apr-20,,2207
Greece,GRC,20-Apr-20,54344,2235
Greece,GRC,21-Apr-20,55666,2245
Greece,GRC,22-Apr-20,56944,2401
Greece,GRC,23-Apr-20,59241,2408
Greece,GRC,24-Apr-20,61407,2463
Greece,GRC,25-Apr-20,63087,2490
Greece,GRC,26-Apr-20,64608,2506
Greece,GRC,27-Apr-20,66094,2506
Greece,GRC,28-Apr-20,69833,2534
Greece,GRC,29-Apr-20,72130,2534
Greece,GRC,30-Apr-20,75170,2576
Greece,GRC,1-May-20,77251,2591
Greece,GRC,2-May-20,78207,2591
Greece,GRC,3-May-20,79332,2620
Greece,GRC,4-May-20,80951,2626
Greece,GRC,5-May-20,,2632
Greece,GRC,6-May-20,87052,2642
Greece,GRC,7-May-20,,2663
Greenland,GRL,20-Mar-20,,2
Greenland,GRL,21-Mar-20,,2
Greenland,GRL,22-Mar-20,,2
Greenland,GRL,23-Mar-20,,2
Greenland,GRL,24-Mar-20,,4
Greenland,GRL,25-Mar-20,,4
Greenland,GRL,26-Mar-20,,5
Greenland,GRL,27-Mar-20,,6
Greenland,GRL,28-Mar-20,,9
Greenland,GRL,29-Mar-20,,10
Greenland,GRL,30-Mar-20,,10
Greenland,GRL,31-Mar-20,,10
Greenland,GRL,1-Apr-20,,10
Greenland,GRL,2-Apr-20,,10
Greenland,GRL,3-Apr-20,,10
Greenland,GRL,4-Apr-20,,10
Greenland,GRL,5-Apr-20,,10
Greenland,GRL,6-Apr-20,,11
Greenland,GRL,7-Apr-20,,11
Greenland,GRL,8-Apr-20,,11
Greenland,GRL,9-Apr-20,,11
Greenland,GRL,10-Apr-20,,11
Greenland,GRL,11-Apr-20,,11
Greenland,GRL,12-Apr-20,,11
Greenland,GRL,13-Apr-20,,11
Greenland,GRL,14-Apr-20,,11
Greenland,GRL,15-Apr-20,,11
Greenland,GRL,16-Apr-20,,11
Greenland,GRL,17-Apr-20,,11
Greenland,GRL,18-Apr-20,,11
Greenland,GRL,19-Apr-20,,11
Greenland,GRL,20-Apr-20,,11
Greenland,GRL,21-Apr-20,,11
